DATE	SE0012221716	NO0010234552	NO0010345853	NO0010716582	SE0000695876	SE0000382335	DK0060946788	FIK009000285	SE0007100581	SE0011166610	SE0011166628	NO0010073489	SE0006993770	SE0009895292	FO0000000179	SE0000455057	DK0015998017	SE0012454379	SE0000862997	SE0012455673	BMG1738J1247	DK0010181759	SE0000379190	DK0060227585	DK0060448595	DK0010274414	DEXNDERINDEX	DK0060738599	DK0060655629	NO0010031479	NO0003921009	SE0007691613	DK0060079531	SE0000163628	FI0009007884	SE0000103814	NO0010096985	SE0000108656	SE0011166974	SE0008374250	DK0010234467	FIK009007132	SE0000202624	NO0010582521	DK0010272632	BMG396372051	NO0010365521	SE0000103699	SE0000106270	FIK009000459	SE0001662230	SE0000652216	SE0000107203	SE0000936478	SE0000107401	SE0000107419	DK0060542181	SE0000806994	DK0010307958	FIK009005870	FIK009000202	SE0007871645	SE0013256682	FI0009013403	SE0002683557	NO0003096208	DK0010287234	DK0010244425	DK0010244508	FIK009000665	FI0009007835	NO0003054108	SE0000412371	NO0010196140	SE0000117970	SEN000297767	NO0010081235	FI0009013296	NO0005052605	SE0008321293	FIK009000681	SE0009000681	SE0000109811	DK0060534915	DK0060336014	NO0018856372	SE0018892317	SE0004270494	SE0011452051	DK0060368991	DK0060775369	SE0002209304	SE0002947515	SE0002402800	CH0256424794	NO0003733800	FI0009014377	DK0060094928	FI0009014575	FIK009002422	NO0010199151	DK0060252690	DK0060634707	DK0010219153	SE0000112385	NO0010310956	FIK009003305	SE0000667891	SESE03366871	SE0000112724	NO0003028904	SE0000148884	SE0000163594	SE0007100599	DK0060495240	SE0000113250	SE0000108227	SE0000872095	USUNDERINDEX	SE0000171100	SE0000120669	NO0003053605	SE0009007611	FIK009005961	DK0060696300	NO0075646355	SE0000242455	SE0000310336	EU0001836572	DK0010311471	NO0010063308	SE0005190238	SE0000667925	FI0000667925	NO0003078800	SE0000114837	DK0060636678	FIE009005318	FIK009005987	FI4000074984	SE0000115446	DK0010268606	FIK009003727	NO0010208051	FIK009800643
2019-07-16	126.39640028544	406.2726040194	201.5797019943	24.1273002387	145.31335032815997	465.20110105055994	104.0	298.703984844	153.10685034576	202.06420045631998	181.51770040991997	76.81821075999	139.00770031391997	534.917501208	400.82450396549996	244.29080055167998	179.0	40.101100090559996	79.91880018047999	157.42870035551996	41.28881540848499	896.0	136.35082530792	595.0	789.2	105.05	92829.50686190547	198.95	261.2	124.48908623161499	11.511057113882998	63.90670014432	647.6	93.55742521128	306.02223247267796	168.90640038144	130.52091129129	64.03423014460799	106.41670024031998	11.204927525303999	282.1	152.488384262862	103.72440023424	140.01617138523	328.3	44.67442044198	104.83701103718998	336.18325075919995	120.28913027164799	278.914845848085	56.93506012857599	293.24815066223994	153.03600034559997	175.77885039695997	321.94240072703997	322.22580072768	194.05	182.01365041103998	230.0	241.726199735007	376.665724888284	58.394570131871994	148.43075033519997	380.250172706412	226.15320051071996	47.98997847478199	260.0	7460.0	7884.0	34.9782366252324	266.29460248842594	167.56799165781	74.00282516712	35.25699034881	121.01180027328	50.303500113599995	5.502581054439	229.404660360192	24.282960240239998	98.02097522135999	34.19787246482745	34.160327577144	403.13650091039995	319.05	312.8	627.9090972121289	1155.2574306089086	37.316695084272	1140.607067575824	1131.55	1134.69	141.46619531947198	649.701497427729	197.28182544551998	160.61695036271996	59.150800585199995	251.434079242437	615.0	39.6828243865254	21.0959689296075	8.9543415885885	264.1	480.5	1717.0	221.83135050095999	340.50625336875	315.506083991475	112.54522525415999	9.635600021759998	55.84397012611199	181.57739179641	66.40062014995199	118.46120026751998	69.475510156896	612.5	126.25470028511998	113.82052525703999	133.19800030079998	19990.083776	21.028280047487996	18.895695042672	47.32064046815999	75.59695017071999	75.6841221598485	75.7	74.90359274104799	102.73250023199999	287.50930064927996	26296.106601756695	123.1	135.73552134288	91.39650020639999	30.175015068144	30.198972867728397	189.20473187187	92.17585020815999	218.2	208.271353432479	170.485299349713	161.44950380818202	104.11407523511998	588.6	93.1583052732225	317.15725313775	40.2876999558345
2019-07-17	125.9362353547	398.9154024158	196.50852119003997	23.678811143397	130.5873903678	465.54156131120004	100.35	298.67598345600004	155.156850437	203.443650573	181.7145905118	75.863775459425	142.4460604012	537.900751515	398.52735241345	238.8776406728	178.4	40.262670113400006	78.11100022	158.0682604452	40.12437024299	892.6	137.9724303886	586.6	794.0	101.95	92149.23180275	198.8	259.0	122.15814073978	11.144796067491999	59.74781416828	651.6	91.1768402568	308.158945930728	166.87350047	127.00876576915499	56.580768159360005	107.97070530410001	11.07400953119	278.2	151.95140658324001	96.99966027319999	140.08605084835	327.9	44.31531026837	103.84218062886	336.3033609472	119.41041633632	275.752601725752	57.24826216124001	297.7449308386	150.541200424	173.619450489	323.5215609112	325.1547909158	194.0	180.7914605092	225.5	233.86329504604802	377.0784291132	59.066118166360006	148.765950419	382.753272798864	227.8000806416	47.26449028622999	259.7	7280.0	7654.0	33.7354523313552	264.925597325472	168.80175102225	74.7025202104	35.483292214883996	120.93003034060001	49.344849138979995	5.386134032618	227.14308541828802	23.764182143914	98.56188027760001	33.828788576185204	33.86466909538	401.561551131	321.4	314.5	621.143877761598	1134.7831192961219	37.40096710534	1120.10464215478	1130.28	1132.43	138.55471239024	642.098577888498	193.7862905458	160.9796704534	58.9836003572	241.404863628312	622.0	38.678539857551996	19.9664894940336	8.855301053627	265.0	480.0	1703.0	219.9179706194	337.6035020445	314.35647258744	108.4677753055	9.46563302666	54.80551815436001	180.36564109228	65.91148218564	118.90624533489999	65.49962418448	626.0	127.462950359	117.6635703314	147.345750415	19865.79173	20.5573950579	18.554913052259998	47.03166028482	73.7793902078	73.65349752024962	75.15	72.67400444010799	95.6859752695	286.45434080679996	26145.94625374651	120.7	135.77869582226498	92.95209026180001	30.122442084840003	30.076671534019198	185.33268112236	90.182700254	218.6	204.74238665908803	166.661198768448	164.122452909072	103.319550291	587.2	93.18690683827201	317.89056192512	39.499898812056
2019-07-18	123.67920060899999	374.0352040572	190.73472206892	22.372416242676	125.24296061669999	462.73080227849994	98.74	298.687993496	153.31956075494998	200.1612809856	179.61916088444997	75.504000819	142.58648070209998	538.2177626502	397.2672043092	240.8190411858	176.3	40.44452019915	76.80194037817499	155.6652007665	37.434496406056006	893.0	138.925860684075	587.0	798.2	102.6	91307.79953175159	196.7	257.0	120.92256131166	10.930656118566	60.75918429918	637.6	92.04860045324999	309.440761261856	165.82964081654998	124.91072135492001	58.17187228644	107.11756052744998	10.413220051275	275.1	151.733500695968	96.38448047459998	138.69504150443998	324.7	44.179520479219995	103.15008111888	334.2181616457	118.43349658317	271.955418078108	59.42288029259999	297.75412146614997	147.06452072415	187.93552092539997	322.1345615862	323.9826415953	193.8	183.03100090125	226.1	226.928203058586	372.015895899268	58.07236028595	148.91260073325	381.72325568788796	227.1716811186	46.711808506688	259.4	7160.0	7558.0	33.1991704770804	262.47207428460996	168.12224182364	75.4869603717	33.779328366407995	120.37398059272499	46.28729622792	5.045216054726	220.207723204926	23.201024251664002	96.45556047494999	33.9869600599261	33.9762401673	378.85640186549995	322.2	316.4	616.166854683628	1121.2209011209243	37.437836184344995	1107.078113451285	1129.84	1131.32	136.65840867290999	637.935238919752	191.46819694279498	161.13836079344998	58.978304639743996	237.68097082444197	626.8	37.649621580170795	20.049431563419	9.153408099288	268.5	479.5	1698.0	218.21560107449997	340.19392369012	311.531577216328	105.80258052097498	9.403884046305	53.36686426277999	179.2736019446	65.84851232423999	118.739140584675	65.73478432368	622.0	126.48686062282498	112.768420555275	150.68960074199998	19934.254116	20.279124099855	18.303100090125	46.882176508536	72.28836035594999	72.2376912270076	74.2	72.220544783384	95.67368047109998	277.92280136849996	26006.98760969184	119.5	137.41728149058	93.75452046165	30.493320150149998	30.466175336592	181.82912197232002	91.231180449225	219.4	202.585131588662	163.00897245044197	158.752668543124	101.11130049787499	588.0	81.616494222782	322.5376034986	38.754767156106006
2019-07-19	125.72335581489	383.42848310968	194.200001575	22.193176179990996	131.04610584939	482.59600312799995	101.0	298.643993972	156.77273101614	205.31621133078	184.38006119508	75.34960061109999	142.86261092598	538.37842348956	400.05200324449993	239.59472155295998	176.25	40.949690265419996	77.49924050231999	152.55001598876999	38.482672312102	898.8	137.82374089331998	586.6	799.0	102.5	91534.90677940744	196.45	255.6	122.19064099098999	10.960648088892999	62.709092406455994	635.2	92.33197059845999	310.888397724852	168.97957109525998	125.91928102122998	59.58641238621599	106.70339569160998	10.432590067619998	275.9	155.74284285639797	96.83856562766998	138.81416112580996	318.0	45.28744036728999	103.78048084167999	342.14637221766	119.71219677592799	266.98773061096796	60.665156393207994	297.86109193062	148.6821509637	181.47029117621997	325.32648210863994	327.10073212014	187.7	183.10260118679997	222.4	230.105197355426	378.97922835046796	58.692190380419994	148.6821509637	385.99736220881	228.38146148028	46.60800037799999	251.8	7230.0	7596.0	33.224144329385	265.71849363658697	169.80848137718	75.61853549012999	34.956000283499996	114.82946074428	45.81113529693	5.2705880427455	229.13460437501698	23.661328191897997	97.58375063249999	34.205936459567944	34.186249221581996	406.65810263579993	319.0	316.0	619.8708690272739	1139.3658716849275	37.379899242282	1124.4841722884698	1127.05	1128.41	138.895387900266	641.3882292017839	194.571353261136	160.88899104281998	59.844672485352	230.77714634186296	634.4	37.77846523745799	20.845350779245596	8.820564071536499	255.6	487.1	1696.0	219.86506142508	338.76248274743	307.75263578814594	107.69697569805	9.43901006118	53.86623034914	177.8872014427	66.385338430284	120.15221077878	65.661444425592	626.0	126.22014581810998	114.36815574129	146.34014094851997	19785.229009	20.098704130271997	18.154126117667996	46.65460837837799	71.04097046045999	70.89808416895279	74.1	72.02489658413599	96.1643506233	289.5576018768	25983.37137353687	118.4	136.79448110942997	95.91595562168999	30.289996196327998	30.245170489514297	179.98456145970997	94.3901006118	217.4	205.54172885122898	162.38767172227497	161.566400738852	106.52597069045999	591.6	83.73230980989949	322.06128261198	39.010371712592494
2019-07-22	126.07740099680001	376.57332296094	198.52722156099	22.924890180255	131.28340603796002	484.4772038304	101.9	298.63598956399994	156.39264123648002	205.47783162456003	184.79547146104	75.17502059109	143.43075113400002	536.537254242	400.3128031476	240.11370189840002	177.5	38.38986030352	79.32960062720001	159.36750126	38.774484304877994	899.0	138.33099109368	592.0	794.8	101.65	91751.42825369553	195.35	256.8	122.072130959835	11.233584088328	63.747000504000006	631.6	92.6102257322	309.461544185695	167.5129513244	126.571770995215	58.661406463792	105.7137758358	10.879488086016	276.8	158.12775647413798	98.41828577812	137.588131081835	318.0	45.7722003599	103.33656081251999	343.24218271376003	119.24938894281603	263.54626079022995	61.21128648395201	301.23999238168005	148.17636117152	179.62488142016002	321.28488254016	322.91397255304	189.3	184.58298145936004	220.0	232.114822888619	381.35815867322793	59.114718467376	148.3888511732	383.74724658974	230.76414182448002	46.62558036661	256.2	7250.0	7604.0	34.208752604556196	268.175118628472	169.97778133651	65.91439852113601	35.37648027816	111.23851587948002	44.856639354648	5.449995042852501	227.70994204254998	23.786028187025998	97.92247577420001	34.227417353903945	34.242763770732005	394.5231031192	323.65	315.0	620.011606875059	1133.9004797649056	37.306161294952005	1119.036095847384	1127.09	1128.45	138.118501092	642.533081052142	193.635055530928	160.57161126952002	59.50386046787	227.560624047768	634.4	38.150747666800996	20.852257971306297	9.278568072956	256.7	485.9	1701.0	221.76873175336004	339.95556267302	303.11552940746	107.62618585092	9.625797076104	53.434152422464	178.58916140422	65.786904520128	119.06523094136	64.24281050792001	624.0	126.82111600268001	114.88626090832	147.68055116760002	19882.986327000002	19.931562157584	17.813745140840002	46.62558036661	73.73403058296	73.53911243013499	73.3	73.669968579256	95.33718075376001	288.9864022848	26055.39281747987	118.9	135.37710106445	95.83299075768002	30.2798252394	30.214496244137695	183.32154144143	93.99141074312	212.6	204.56565285133996	166.190928192366	164.2497942602	104.68674082768001	586.4	85.85784699965	321.87942253089	38.897337640710994
2019-07-23	128.40534019998	379.73230216568	200.43570114312	22.805540130064	134.02042520872502	495.2575607713201	103.0	298.647989332	158.49372024684	209.84173032681002	188.08769029293	74.98980042768	142.95512022264	545.12234084898	398.0940022704	237.59932037004	177.7	39.76469006193	81.118555126335	159.588485248545	38.235540218064	902.2	138.752635216095	600.4	791.6	103.8	93258.35965671965	193.05	258.8	122.8613757007	11.310190064504	62.14027409677801	626.2	93.44349014553	308.876682966621	167.67562026114	127.37465072644	59.272696092312	105.37996016411999	12.3567185192445	281.3	158.73140632995802	99.552985155045	134.20242576537999	315.6	43.7826252497	102.91810058696001	347.71149054153	119.57659018623	264.602118548152	60.854808094776	299.32994046618	149.80623023331	181.66036028292	326.02808050776	327.44068050996003	193.0	180.24776028072	224.2	234.73731961495204	384.35996227028403	58.622900091300004	147.96985023045	386.59982219027404	229.68876035771999	46.614030265848	260.6	7440.0	7846.0	35.64363752677421	269.828458361462	170.65580097327998	65.54464010208	35.597010203016	111.5954001738	45.450405070784996	5.28477503014	230.25759977497202	25.38235014476	97.645975152075	34.325853273846754	34.2520185533445	393.05595061215	320.8	319.0	624.112643559424	1147.5729338872438	37.200821057937	1132.898138764389	1131.2	1133.42	139.946282217954	646.756168688564	195.969998305206	160.11821024937	59.575230339768	228.839021825645	632.8	37.97309184356381	21.801303221236	9.435445053812	262.7	492.0	1745.0	224.46214034958	336.06540191664004	300.514539265325	110.8891001727	10.043586015642001	55.981338087186	181.302501034	66.3922001034	119.3647001859	64.2733001001	623.5	125.191675194975	118.51714018458001	144.79150022550002	20081.648899	20.638086032142	18.349674028578	46.830050267080004	79.67064012408	79.813675148977	73.55	74.80464042662399	96.26869014993001	287.25221044737	26377.113051783574	120.0	136.59407577902002	96.40995015015	30.264955047135	30.387432914531004	185.62290105864	96.97499015103001	209.2	211.21879045505702	183.14587945784902	158.13411035129403	105.80374016478001	596.0	88.10115685294001	322.4870018392	39.6081895851565
2019-07-24	128.78985012715498	374.18010202860006	201.34453109158	22.721951123186	132.79570013110998	503.39000049699996	104.15	298.591981592	158.46150015644997	210.57300020789998	188.80670018640998	73.86764540047	142.43810014062998	538.6982005318599	402.84400218400003	236.52240023352	180.6	38.21510003773	81.60590008056998	159.98585015795499	38.58006020916	901.8	137.439650135695	596.2	793.2	103.0	93480.86350896602	195.05	259.8	122.40260066360001	11.260264561047	63.540580062733994	636.0	93.12715009194498	309.191996938516	163.92080016183996	127.98044069384001	58.50668005776399	105.03835010370499	11.631145011483499	282.3	157.65656628057602	97.48750009624999	134.72033073038003	320.7	41.75633022638	103.57739056154	349.96240034552	119.14036011762798	267.53841550643205	60.02394005926199	298.55990029477	150.80430014888998	183.70190018136998	326.99080032283996	326.91990032277	192.65	180.29870017801	224.9	230.81160177061602	397.42592749895203	43.135560042588	148.53550014664998	385.93013620766004	231.55940022861998	45.61433624729601	260.9	7390.0	7766.0	35.696671399323606	268.583487442004	171.5960509303	64.58990006376999	34.915729189294005	110.49765010909498	44.66700004409999	5.384165029190001	235.589073476088	25.743281139566	98.05470009681	34.5844162678934	34.6452850342055	395.9765003909499	331.05	317.9	623.927889382596	1143.658832129141	37.343030036868996	1129.7773211154358	1137.61	1139.51	139.46030013768998	646.727310506202	195.30114019282195	160.73030015868997	58.923682319452006	232.005969696984	634.8	38.160055247457606	21.334397084748403	9.586912551975	262.3	489.0	1723.0	222.62600021979998	334.12811181146003	292.62014196016	110.74580010933998	9.869280009744	56.57820005585999	182.36438098868	66.00790006516999	118.93475011742498	63.526400062719986	631.0	123.61415012204498	118.61570011711	143.92700014209998	20231.957868	20.20650001995	18.178760017947997	46.915832254352004	82.17310008112999	82.411386919392	73.55	75.53325040950001	95.36050009414998	275.87190027237	26372.39029415942	121.3	135.45629573437	96.601250095375	30.238850029854994	30.307086131587997	185.92800100800002	98.33830009708998	208.4	211.77636294412602	188.11294840296	145.78753501229403	105.92460010458	588.8	87.22618262256302	322.74002174972003	39.451465567843
2019-07-25	125.97123104489002	367.16294028356003	198.73102015348	22.64663501749	131.80389109327	502.88910417130006	103.2	298.591987628	157.55295130685002	210.40254174522002	187.64094155642002	73.68896505690999	142.82904118472	582.4124448309201	404.3764503123	237.00516196588003	188.65	37.41438031034001	81.479415675845	159.22450632071502	38.782848029952	914.8	138.88132615197503	597.2	787.4	104.1	92280.60025640248	197.8	261.0	122.71135509476998	11.34274000876	64.17348653229801	638.6	90.90414075402	308.29622722591	162.88770135110002	123.25518509519	59.73497449548201	105.27240087320001	11.170966592659502	280.9	157.656569467584	97.59036080948	134.94753010422	324.5	42.96257003317999	103.87153008021998	339.00558281194003	120.40886499875201	267.463772917781	60.076398498314006	297.39453246679005	151.00899125257	183.15975151925002	325.63314270102006	325.41975269925	192.6	181.16811150273003	225.8	210.432703280833	404.293551248312	41.426112343616005	149.01735123605002	389.065359879284	231.88380192340003	45.635106035244	258.9	7425.0	7846.0	35.562305726494806	269.628564828084	169.3642001308	63.90319253005601	34.696354026795994	113.772435943705	44.783448371464004	5.39945500417	228.34822253851303	25.536703019721998	98.65731081833	37.11125166231505	37.329024309632004	396.90540329220005	329.0	318.0	618.9406924780079	1143.202080782486	37.464171310753	1129.8004773713242	1139.15	1141.16	139.72066015893702	640.47636049464	195.22339961931402	161.25171133753003	59.01332404557599	230.43836645190902	628.4	38.667662397826	20.893974334269302	9.82778500759	261.9	495.1	1734.0	220.71639183077002	334.4554502583	288.589156042462	110.46489091627002	9.851505081715	56.178474465982006	181.40615014009998	66.07977054811	118.36032098176001	62.93582452203201	624.0	131.16372108796003	117.684585976155	141.83322117646003	20170.845518	20.101338166734003	17.995890149270004	46.878146036204	80.87481067083002	80.7318086549205	72.75	77.53462005988	95.38533079119001	269.01366223138	26202.566634310606	121.9	136.7344001056	96.13219579738501	30.166233250219	30.083142753521003	175.5794001356	97.16358080594001	209.8	210.134111293205	188.85943217471	140.935418160416	104.59666586759502	592.0	85.84519644305	317.67441024533997	38.966254385454
2019-07-26	126.18199510707	371.73744053064	196.81124028094	22.532344032164	129.78820511013	500.06112042432005	104.7	298.65197429600005	157.82472013391998	210.57438017868	188.15931015966	72.47493010345501	142.69278012108	580.95336049296	393.006000561	233.90868019848	195.0	38.46624003264	80.6094000684	156.6226501329	38.314232054692	927.4	136.92991511619002	603.2	785.4	102.2	92730.69138897226	195.95	257.8	123.296000176	11.335526016181001	64.190538054468	634.0	90.96841507719	311.568672184302	160.44099013614002	123.411590176165	60.4570500513	104.2972500885	11.186322009492	282.1	157.090938479696	96.90805508223	133.31380019030001	316.9	43.230660061710005	101.25684014454	331.48848028128003	120.53226610227601	266.472224065606	59.976222050892	296.982000252	150.11733012738	177.8356501509	325.40742027612	325.05387027582	194.45	179.17914015204	221.7	204.20328742489002	406.465337016856	41.7189000354	148.1374501257	389.59150046913203	230.65602019572	44.586916063646	260.6	7385.0	7790.0	35.390258954076	264.68031221983006	167.68256023936001	63.144030053579996	34.145286048741006	112.81780509573001	44.22910503753	5.378788007678001	219.73319008828202	24.959734035629	98.11012508325	37.8392051433032	37.836921032106	395.6224503357	327.75	316.3	616.7420048803741	1138.8828378663834	37.242957031602	1126.014324955464	1136.73	1138.59	139.291629118194	638.272568911108	194.48785516503	160.29957013601998	58.41148008338	229.887357214346	620.8	38.824756658480005	20.3307331502002	9.724972013882	268.3	500.0	1741.0	219.9081001866	324.4226004631	284.540668510514	109.74192009311999	9.61656000816	58.3357500495	184.944000264	65.57645405564399	118.05034510016999	62.15409005274	628.5	129.22252510965	116.74221009906	140.25328511901	20290.206815999998	19.911936016896	17.953269015234	47.0066000671	79.97301006786	79.92673462096701	72.75	78.13884011154	94.43320508013001	261.2734502217	26314.74809617558	121.3	137.436510196185	96.69592508205	30.306306025716	30.328107989758806	171.30438024453002	97.04947508235	207.4	207.56312213572002	187.478776864314	135.58799633038402	103.80228008808001	589.0	84.891823693638	314.79010044935	39.38472911028501
2019-07-29	124.52069066994	365.88088318116	194.34532168974002	22.162456192692	129.64136569749	493.9862226577199	103.1	298.67198147199997	157.99931085005997	210.47740113239996	187.45202100851995	71.43462062109	143.23764077063998	596.7528732106199	396.85900345050004	235.90420126919997	192.1	37.64579020253999	80.02379043053999	158.70561085385998	38.499176334732006	907.0	138.96452574765	608.6	795.4	102.35	92718.75924422788	197.05	259.6	123.41159107300501	11.6399131012035	63.79301634321599	630.4	91.14801549039	317.18964432326396	160.33010086259998	121.75480105860001	60.657044326343986	105.69779556866999	11.756363563250998	284.2	158.893494143104	98.10507052781999	134.08440116580002	318.6	42.806830372185004	99.79270086765001	334.85683180158	120.29701664721598	267.3114234174399	60.19088632383599	302.43766162715997	149.66497080521998	178.27012095912	326.73438175788	326.52249175673995	193.95	177.42256095455997	221.8	201.37958350749597	412.01799844062396	41.007778220628	147.9698507961	389.4682638394879	236.61050127299998	44.617740387930006	261.5	7345.0	7750.0	34.37714506742719	261.785991760208	164.75428143246003	63.56700034199999	33.397804290378005	109.61776058975998	44.292073238297995	5.586850048575	216.387850576464	24.451138212591	98.14038552800999	37.625202865935194	37.561034202083995	394.46855212229997	328.8	319.7	614.383973341776	1140.18009613434	37.200821200145995	1126.993475063394	1137.91	1139.35	139.23291974909398	635.8914195287731	194.70572204754598	160.11821086145997	58.889252512014004	227.51338188629597	624.8	40.6791238764864	20.055823555844796	9.3897610816395	261.0	505.8	1731.0	218.95300117799997	319.64488277916	281.94635050956794	108.80551558539	9.478546050995998	57.153796307495995	185.56048161336003	65.50226235241199	118.65840063839998	62.154400334399995	622.5	128.82912069312	115.09158561920998	133.42007071781998	20287.021937999998	19.839967106741998	17.784634095683998	47.083660409370005	79.52938042787999	79.782753050708	73.45	76.90588066866	94.43231050805998	265.85132143031996	26309.86551187774	121.3	138.052991200305	97.54003052477998	30.674609165033996	30.6437452990272	167.22020145390002	96.33932051832	209.6	204.66497530368798	186.37131643852797	134.10371968092798	103.33169055594	590.0	84.22549877510399	319.7990027805	37.931341646944
2019-07-30	125.9894012572	357.83554158644006	189.11754083844002	21.557559095574003	127.42747627155	486.98130485940004	100.4	298.663995964	155.8733015554	207.15295206710002	185.196001848	69.67286530889001	142.5448014224	587.5062558625	389.20175172550006	233.88010233379998	188.65	36.7586003668	78.95382578785001	155.5927015526	37.194650164900004	911.8	137.14325136850002	605.0	791.6	99.94	90698.58095834347	197.5	250.8	120.4033005338	11.120050049300001	62.5036506237	622.8	96.98237596775	315.015849743029	158.2584015792	118.98453552751002	59.529290594020004	104.80410104580001	12.171025121450002	278.5	156.499933885136	97.57865097370001	132.52032058752002	318.5	41.681015184790006	96.55271042806001	330.6871032998	117.852001176	262.22698845639195	60.286910601580004	299.2599029862	147.6657514735	178.53175178150002	322.8303032214	322.54970321860003	191.2	175.23470174860003	215.7	196.37157734632999	409.468338466644	40.77118040684	146.9642514665	387.815198759254	236.6861023618	43.37586419230401	257.1	7175.0	7554.0	33.85356394251939	260.061674485653	163.42639072454003	63.05082062916	30.676000136000003	108.20637607975	43.36673043274	5.44499002414	216.53139707389997	23.543830104380003	95.8249009562	36.728204903672896	36.84278036764	385.4742538465	323.55	313.0	602.1085306694081	1122.581699701813	36.948005368690005	1109.83614607463	1117.93	1119.01	137.05205636759	623.1599357627381	191.70592191295998	159.0300515869	58.17703425792401	225.56598295181098	615.8	40.887101047471596	19.4355595373573	9.195131040766002	256.0	501.4	1667.0	214.37840213920003	309.75091137326	280.3708262112049	105.6459010542	9.14054509121	56.246270561260005	182.44551080886004	64.31352064176001	116.2385511599	61.11468060984001	611.0	126.09462625825	112.09970111860001	131.04020130760003	20174.144053999997	19.326325192850003	17.43929017402	46.014000204000006	78.21725078050001	77.98863594609949	72.55	73.62240032640001	92.3174009212	258.36245257810003	25855.715460598432	118.9	136.66158060588	96.77192596565	30.269725302050002	30.165063592363996	161.50914071604	93.0890509289	206.2	196.147579349357	183.97702151382398	130.964162230214	101.2966010108	552.0	84.40991185932549	316.4229414028401	36.73567150357199
2019-07-31	127.626765565285	358.12840014069997	192.42720007559998	21.76260000855	126.75189056141	489.2301021669	98.78	298.69597724000005	156.00771069099	207.8703009207	185.33352082088	68.95308002709	142.35966063054	585.6763225940799	389.436000153	232.50678102982	185.05	35.90487015903	78.3888003472	154.012995682155	38.25636001503	921.6	137.53035060915	590.4	788.2	100.25	91020.43036043625	199.35	249.0	121.221500047625	11.377640004469999	61.815168273792	645.0	96.23625042625	317.21512782888	156.91758069501998	121.33604004767	59.56149026380999	104.670045463605	12.199257054033	276.9	155.32190816480002	99.49078544066501	131.68282005173498	321.1	41.196220016185	96.36632003785999	328.953001457	118.045134522846	256.57984444916	60.079416266104005	300.39708133052	147.25896065224	177.49464078616	321.81402142538	322.37394142786	189.35	175.04499077531	215.3	198.63282486460002	409.51218479604006	41.64405018445	146.62905064945	385.31781063960005	233.0667010323	42.761600016799996	261.4	7225.0	7588.0	33.737710629258004	260.68691413620996	162.72316006392998	62.781030278070006	30.429460011955	108.06456047864	43.3938001922	5.322292002090999	223.94730893569	23.221076009123	95.67633042377	36.437175523564505	36.443793161417	387.0447017143	324.0	313.3	604.6948402375699	1119.6825274593025	36.863733163277004	1106.884855902619	1123.37	1124.37	136.69047060543002	626.3963522460961	191.205681846889	158.66733070277	57.636528022644	231.56405635531002	616.2	42.384959170356005	19.48991251491	9.682448003804	259.8	503.4	1651.0	213.39951094518997	312.69420012284996	281.29693656577	104.39008546236501	9.301671041198999	56.201970248929996	182.80584007182	63.732894282286004	104.985000465	61.03128027032	610.5	126.506925560325	111.21411049259001	131.02128058032	19960.200936	19.240251085219	17.245536076384	45.800728017994	77.82888034472	77.922313062485	71.1	72.92380002864999	92.52678040981999	258.89301114668996	25888.35371736235	117.4	137.52436005402998	96.90115542919499	30.200685133765	30.123489304654	164.25036006452999	93.47164541400501	206.2	193.92836322307	182.57791608795	131.50090397991	100.960575447175	554.8	85.016342521935	318.11576012498	37.48634514362
2019-08-01	127.04184056358001	358.4781032499	188.67669171051	21.561963195477	127.46112056544001	488.4612021669	99.0	298.639987992	156.67096069502	209.64000093	187.41816083141998	68.99371562548501	143.32388063580999	593.14144263128	388.9221035259	235.07632104284	186.0	35.35928015686	77.14752034224	150.835980669135	39.42498035742	923.0	138.15276061287	596.6	807.4	100.25	91482.01422160438	203.6	246.0	121.205176098825	10.7962035978765	62.458744277078	658.0	98.91514043880501	319.022167172454	156.39144069378	119.56881108399	60.753672269514	106.00796047026999	12.43864005518	278.0	156.03939372582	102.0248004526	132.27918119922	326.2	40.64274036846	96.35526087354	329.8336014632	120.766616535742	258.024949625088	59.887160265670005	302.16112134044	148.28536065782	179.87112079794	325.6408014446	326.26972144739	190.65	178.47352079174001	213.3	201.5819918946	406.299703663116	42.654752189224	146.39860064945	389.426544341568	239.26912106144	43.413144393576	263.8	7305.0	7698.0	29.938658796198	259.29416957405397	166.07202150557998	63.227424280488	30.276558274482003	107.96460047895	43.234756191797	5.411421049059	223.53203101201203	22.878666207414	96.78380042935	36.7289855231661	36.624108162470996	389.58100172825	330.15	315.1	605.432222488743	1127.0994166000116	36.805796163277	1113.894192941431	1138.13	1138.42	137.621672610514	626.7201896817361	192.47747285386401	158.41796070277	58.361148529092006	230.400750735828	626.4	41.8991903152776	18.441019258506003	9.6469425874575	257.6	507.0	1670.0	211.31712093744	312.73599283520997	281.46818868246004	104.57542046391501	9.231148040951	56.798464251968	184.33842167118	63.465016281542	106.95134047445501	61.14500027125	621.0	126.727380562185	110.96944049228001	132.806940589155	19984.673028	19.014348084351003	17.085660075795	45.58989041331	76.868000341	76.787806912443	72.1	71.589066649014	92.31148040951	265.19460117645	26056.562932292996	117.8	138.482146255455	97.34284043183001	30.230088134105998	30.199968785691	167.06145151455001	93.813900416175	208.2	194.339972185794	184.186212594066	130.729654743498	100.94166044779499	566.0	85.11239657772	318.82479289041	37.591308488493
